IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus
30208165,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1065,,OUTER,LOOP,,KY3079,KY3079,,,,,38.12755373,-85.746101,2.677,6/20/22 0:00,1652,2,2,0,0,CLEAR,DRY,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,,,6/21/22 8:57,FALSE,7202,Accepted
30208167,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0841,,GENE SNYDER,FWY,,,,,,,,38.11762022,-85.75518947,7.258,6/20/22 0:00,1626,3,3,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,6/21/22 8:57,FALSE,7234,Accepted
30208170,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0061,,PRESTON,HWY,,KY1450,BLUE LICK,,,,,38.1337453,-85.68409002,3.621,6/20/22 0:00,2224,1,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY LIGHTED/OFF,,,6/21/22 8:57,FALSE,7100,Accepted
30217606,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 W,,,,,,,,,38.11506326,-85.70143863,10.252,6/20/22 0:00,230,1,1,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DUSK,,,6/23/22 8:06,FALSE,5443,Accepted
30213002,561500,UNIV. OF LOUISVILLE POLICE,Accepted,JEFFERSON,,2108,4TH,ST,S,,,,,,,38.2162254,-85.76398801,2.815,6/20/22 0:00,1848,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,6/22/22 9:12,FALSE,5718,Accepted
30208151,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0065,,I65 N,,,,,,,,,38.16889759,-85.72052492,129.088,6/20/22 0:00,1321,2,2,0,1,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/21/22 8:56,FALSE,4693,Accepted
30208158,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0065,,,,,KY1747,FERN VALLEY,,,,,38.15742807,-85.71630709,0.484,6/20/22 0:00,1053,2,2,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,CURVE & LEVEL,DAYLIGHT,,,6/21/22 8:57,FALSE,2324,Accepted
30208159,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1450,,BLUE LICK,RD,,,HILLPARK,,,,,38.09644358,-85.6965866,0.739,6/20/22 0:00,1257,2,2,0,2,CLEAR,DRY,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,,,6/21/22 8:57,FALSE,2324,Accepted
30208174,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,RIVER,RD,,,ZORN,,,,,38.27760167,-85.69854069,2.962,6/20/22 0:00,1903,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/21/22 8:57,FALSE,7682,Accepted
30212824,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031W,,DIXIE,HWY,,,,,KINGSFORD,,ROCKFORD,38.17364325,-85.82401096,13.767,6/20/22 0:00,1744,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,6/22/22 8:11,FALSE,2098,Accepted
30208146,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0022,,BROWNSBORO,RD,,,SIMCOE,,,,,38.30783939,-85.57413472,3.981,6/20/22 0:00,1050,2,2,0,2,CLEAR,DRY,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,,,6/21/22 8:56,FALSE,6406,Accepted
30208152,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,LIBERTY,ST,W,KY1020,3RD,,,,,38.25288236,-85.75549624,0.699,6/20/22 0:00,1343,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/21/22 8:56,FALSE,5187,Accepted
30208153,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,CHAMBERLAIN,LN,,,COLLINS,,,,,38.28987331,-85.51585852,0.218,6/20/22 0:00,1,2,2,0,0,CLEAR,DRY,TRUE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,6/21/22 8:56,FALSE,7316,Accepted
30204233,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,I64 E,,,,,,,,,38.22340921,-85.5787473,15.039,6/20/22 0:00,311,1,1,0,0,CLOUDY,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,6/20/22 10:23,FALSE,7130,Accepted
30208154,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1931,8000,ST ANDREWS CHURCH,RD,,,,,,,,38.14712475,-85.8292097,3.791,6/20/22 0:00,1555,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,OPPOSING LEFT TURN,CURVE & LEVEL,DAYLIGHT,,,6/21/22 8:56,FALSE,7817,Accepted
30208162,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0042,2200,BROWNSBORO,RD,,,,,,,,38.25838464,-85.702803,1.754,6/20/22 0:00,1805,2,2,0,0,CLEAR,DRY,TRUE,COLLISION IN PARKING LOT,BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,6/21/22 8:57,FALSE,7028,Accepted
30208163,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1065,,BEULAH CHURCH,RD,,,,KY0864,FEGENBUSH,,DELIGHTFUL,38.13764239,-85.61330542,10.016,6/20/22 0:00,1640,2,2,0,0,CLEAR,DRY,TRUE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,6/21/22 8:57,FALSE,7278,Accepted
30212832,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0264,,I264 W,,,,,,,,,38.2690209,-85.80810189,0.581,6/20/22 0:00,1555,2,2,0,0,CLEAR,DRY,TRUE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,6/22/22 8:12,FALSE,5434,Accepted
30212849,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0060A,,WILLOW,AVE,,,CHEROKEE,,,,,38.23590183,-85.70869548,7.139,6/20/22 0:00,1119,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/22/22 8:13,FALSE,5006,Accepted
30204204,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0150,601,BROADWAY,,E,,,,,,,38.24500591,-85.74353476,3.187,6/19/22 0:00,1300,2,2,0,1,CLEAR,DRY,FALSE,COLLISION IN PARKING LOT,BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,6/20/22 10:21,FALSE,5122,Accepted
30204206,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,VENADO,DR,,,,,EL RANCHO,,LITTLE OAK,38.14897231,-85.56817197,0.05,6/19/22 0:00,1345,2,2,0,0,CLEAR,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,CURVE & LEVEL,DAYLIGHT,,,6/20/22 10:21,FALSE,6878,Accepted
30204207,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,3702,MUD,LN,,,,,,,,38.08893568,-85.69270408,1.685,6/19/22 0:00,1412,1,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/20/22 10:21,FALSE,7989,Accepted
30204213,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,9737,BUCKINGHAM,DR,,,,,,,,38.1266214,-85.74277893,0.625,6/19/22 0:00,1727,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/20/22 10:22,FALSE,7252,Accepted
30204215,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY2054,,ALGONQUIN,PKWY,,,WILSON,,,,,38.22439757,-85.80926239,0.717,6/19/22 0:00,1709,2,2,0,3,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/20/22 10:22,FALSE,7381,Accepted
30204229,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,PAYNE,ST,,,LEXINGTON,,,,,38.25059215,-85.72069088,0.649,6/19/22 0:00,2205,2,2,0,2,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,,,6/20/22 10:22,FALSE,5195,Accepted
30208161,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,SPRATT,ST,,,SAMUEL,,,,,38.22798744,-85.73445867,0.073,6/19/22 0:00,1900,2,2,0,0,CLEAR,DRY,FALSE,COLLISION WITH PARKED VEHICLE,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,6/21/22 8:57,FALSE,5301,Accepted
30204190,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1020,3178,3RD,ST,S,,,,,,,38.20292909,-85.76427473,9.333,6/19/22 0:00,403,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,6/20/22 10:20,FALSE,5378,Accepted
30204197,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 E,,,,,,,,,38.20117059,-85.50735422,23.988,6/19/22 0:00,428,1,1,0,1,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,,,6/20/22 10:21,FALSE,5102,Accepted
30204177,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0150,,BROADWAY,,E,US0031E,BAXTER,,,,,38.24373494,-85.72703487,4.092,6/19/22 0:00,10,2,2,0,0,CLEAR,DRY,FALSE,REAR END - ONE VEHICLE TURNING LEFT,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,6/20/22 10:19,FALSE,5402,Accepted
30204186,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0060,,SHELBYVILLE,RD,,,BIRCHAM,,,,,38.23596006,-85.476927,13.551,6/19/22 0:00,312,1,1,0,1,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,SINGLE VEHICLE,CURVE & GRADE,DARK-HWY NOT LIGHTED,,,6/20/22 10:20,FALSE,5228,Accepted
30204194,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0150,1200B,BROADWAY,,E,,,,,,,38.24413764,-85.73250896,3.798,6/19/22 0:00,236,5,5,0,0,CLEAR,DRY,TRUE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,6/20/22 10:20,FALSE,7488,Accepted
30204201,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,23RD,ST,S,,HILL,,,,,38.22952034,-85.79528085,1.716,6/19/22 0:00,1300,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/20/22 10:21,FALSE,7184,Accepted
30204209,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,MITCHELL HILL,RD,,,,,HOLSCLAW HILL,,TOM WALLACE,38.0933143,-85.76440961,0.941,6/19/22 0:00,1504,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,6/20/22 10:21,FALSE,2098,Accepted
30204218,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1931,4904,GREENWOOD,RD,,,,,,,,38.14380979,-85.84754506,2.708,6/19/22 0:00,1719,3,3,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,6/20/22 10:22,FALSE,7485,Accepted
30204226,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1865,,TAYLOR,BLVD,,,STRADER,,,,,38.19110917,-85.78334251,5.841,6/19/22 0:00,2014,2,2,0,4,CLEAR,DRY,TRUE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,,,6/20/22 10:22,FALSE,5429,Accepted
30204227,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,GRINSTEAD,DR,,US0031E,BARDSTOWN,,,,,38.23841,-85.72098149,0.13,6/19/22 0:00,221,2,2,0,1,CLEAR,DRY,TRUE,OPPOSITE DIRECTION - BOTH VEHICLES GOING STRAIGHT AHEAD,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,6/20/22 10:22,FALSE,5195,Accepted
30204228,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,1501,CASTLEWOOD,AVE,,,ROSEWOOD,,,,,38.2309116,-85.72200603,0.313,6/19/22 0:00,2051,2,2,0,0,CLEAR,DRY,TRUE,COLLISION WITH PARKED VEHICLE,BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,6/20/22 10:22,FALSE,5195,Accepted
30204234,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1747,,HURSTBOURNE,PKWY,S,,,,,,,38.22033688,-85.58156383,11.635,6/19/22 0:00,2227,2,2,0,0,CLEAR,DRY,TRUE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,,DARK-HWY LIGHTED/ON,,,6/20/22 10:23,FALSE,5222,Accepted
30204195,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1020,3169,3RD,ST,S,,,,,,,38.20236,-85.76435788,9.291,6/19/22 0:00,353,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,6/20/22 10:21,FALSE,5413,Accepted
30204196,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,CENTRAL,AVE,,,,,,,,38.20837227,-85.77767634,1.19,6/19/22 0:00,411,2,2,0,1,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,6/20/22 10:21,FALSE,5401,Accepted
30204224,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,15TH,ST,N,,LYTLE,,,,,38.2612841,-85.77428227,0.183,6/19/22 0:00,2207,2,2,0,1,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,6/20/22 10:22,FALSE,5275,Accepted
30208541,561500,UNIV. OF LOUISVILLE POLICE,Accepted,JEFFERSON,KY1631,,CRITTENDEN,DR,,,,,,,,38.21003851,-85.75115124,1.468,6/19/22 0:00,345,2,2,0,0,CLEAR,DRY,FALSE,COLLISION IN PARKING LOT,BACKING,STRAIGHT & GRADE,DARK (UNKNOWN ROADWAY LIGHTING),,,6/21/22 10:39,FALSE,5717,Accepted
30212829,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,JEFFERSON,ST,E,,FLOYD,,,,,38.25288266,-85.74843715,0.845,6/19/22 0:00,1745,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/22/22 8:12,FALSE,7058,Accepted
30217592,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,BURNETT,AVE,W,,,KY1020,2ND,,1ST,38.22696009,-85.75832114,0.03,6/18/22 0:00,1630,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,6/23/22 8:05,FALSE,7619,Accepted
30213273,566900,LOUISVILLE AIRPORT POLICE,Accepted,JEFFERSON,,4500,TOLL PLAZA,RD,,,,,,,,38.18854482,-85.7408825,0.027,6/18/22 0:00,505,2,2,0,0,CLEAR,DRY,TRUE,COLLISION IN PARKING LOT,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,6/22/22 10:42,FALSE,5870,Accepted
30213190,561500,UNIV. OF LOUISVILLE POLICE,Accepted,JEFFERSON,,2022,UNITY,PL,,,,,,,,38.21853717,-85.76174849,0.019,6/18/22 0:00,838,2,1,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,6/22/22 10:11,FALSE,5698,Accepted
30204232,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0061,,PRESTON,HWY,,,PRESTON,,,,,38.17879849,-85.71714699,7.242,6/18/22 0:00,2230,3,3,0,1,CLEAR,DRY,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,6/20/22 10:23,FALSE,5399,Accepted
30217586,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,1379,FLOYD,ST,S,,,,,,,38.22851934,-85.75270543,1.891,6/18/22 0:00,823,3,3,0,0,CLEAR,DRY,TRUE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,6/23/22 8:05,FALSE,7619,Accepted
30204235,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1747,,HURSTBOURNE,PKWY,S,,WATTERSON,,,,,38.18353204,-85.60677497,8.525,6/18/22 0:00,2004,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/20/22 10:23,FALSE,5300,Accepted
30204140,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 E,,,,,I 0265,I265 E EXIT15 OFF RAMP TO KY864,I 0265,I265 E EXIT15 ON RAMP FROM KY864,38.12548354,-85.61135727,15.375,6/18/22 0:00,117,1,1,0,0,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,,,6/20/22 10:17,FALSE,2775,Accepted
30204191,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,7108,BRONNER,CIR,,KY1932,BRECKENRIDGE,,,,,38.18642017,-85.6283151,0.162,6/18/22 0:00,1902,1,1,0,0,CLEAR,DRY,FALSE,COLLISION IN PARKING LOT,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/20/22 10:20,FALSE,5363,Accepted
30204200,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0060A,,LEXINGTON,RD,,KY2048,CANNONS,,,,,38.2496157,-85.66692916,9.969,6/18/22 0:00,955,2,2,0,1,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/20/22 10:21,FALSE,2673,Accepted
30204175,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0264,,I264 W,,,,,,,,,38.23202807,-85.62957594,18.341,6/18/22 0:00,2150,2,2,0,0,CLOUDY,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,6/20/22 10:19,FALSE,5322,Accepted
30204176,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,10015,MITCHELL HILL,RD,,,,,,,,38.10470615,-85.75978163,0.06,6/18/22 0:00,1901,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH BICYCLIST NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/20/22 10:19,FALSE,7485,Accepted
30204183,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,26TH,ST,S,,JEFFERSON,,,,,38.25794366,-85.79395192,0.193,6/18/22 0:00,2349,2,2,0,0,CLEAR,DRY,TRUE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,6/20/22 10:20,FALSE,5388,Accepted
30204210,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0264,,,,,,,,,,,38.23974053,-85.81540177,0.005,6/18/22 0:00,1630,2,2,0,2,CLEAR,DRY,FALSE,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,ANGLE,CURVE & HILLCREST,DAYLIGHT,VIRGINIA AVE,I 0264,6/20/22 10:22,FALSE,7329,Accepted
30204193,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,GRINSTEAD,DR,,,,,,,,38.23812443,-85.72160461,0.09,6/18/22 0:00,2350,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY LIGHTED/ON,,,6/20/22 10:20,FALSE,7488,Accepted
30204178,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1931,,GREENWOOD,RD,,,COLUMBINE,,,,,38.14448956,-85.86418332,1.8,6/18/22 0:00,2221,2,2,0,1,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,6/20/22 10:19,FALSE,5224,Accepted
30204166,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1065,,OUTER,LOOP,,I 0065,I65 S EXIT127 ON RAMP FROM KY1065,,,,,38.1367732,-85.71225601,4.625,6/18/22 0:00,1433,3,3,0,0,CLEAR,DRY,TRUE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,6/20/22 10:18,FALSE,5423,Accepted
30204151,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,5516,LAGOONA,DR,,,,,,,,38.17048359,-85.67681579,0.1,6/18/22 0:00,110,2,2,0,0,CLEAR,DRY,TRUE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,6/20/22 10:17,FALSE,5391,Accepted
30204153,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031W,12508,DIXIE,HWY,,,,,,,,38.06569044,-85.88522807,5.536,6/18/22 0:00,125,2,2,0,0,CLEAR,DRY,FALSE,COLLISION IN PARKING LOT,BACKING,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,6/20/22 10:18,FALSE,7166,Accepted
30204160,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,BROADWAY,,W,,28TH,,,,,38.24956706,-85.79827587,0.549,6/18/22 0:00,1254,2,2,0,2,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/20/22 10:18,FALSE,7463,Accepted
30204169,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0061,1911,PRESTON,ST,S,,,,,,,38.21979213,-85.74799879,10.627,6/18/22 0:00,1532,1,1,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/20/22 10:19,FALSE,5186,Accepted
30204181,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1447,,WESTPORT,RD,,KY1747,HURSTBOURNE,,,,,38.28659245,-85.57488364,5.075,6/18/22 0:00,212,2,2,0,1,CLEAR,DRY,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,6/20/22 10:19,FALSE,7408,Accepted
30204182,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0071,,I71 S,,,,,,,,,38.3009059,-85.61277553,7.114,6/18/22 0:00,2020,1,1,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/20/22 10:20,FALSE,7408,Accepted
30208147,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0864,,FEGENBUSH,LN,,KY1065,OUTER,,,,,38.13778784,-85.61442253,4.305,6/18/22 0:00,1221,3,3,0,2,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/21/22 8:56,FALSE,7812,Accepted
